/c/Users/mauri/OneDrive/Documentos/06 - Estudos, concursos e leitura/TESE/Disciplinas (créditos)/PESQUISA EMPÍRICA DO DIREITO/DA ROS, Luciano e TAYLOR, Matthew - Os partidos dentro e fora do poder - a judicialização como resultado contingente da estratégia política.pdf	0	
/c/Users/mauri/OneDrive/Documentos/06 - Estudos, concursos e leitura/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/MONOGRAFIA FEDERALISMO/Prioridades de leitura/Lidos/FEDERALISMO FISCAL NO BRASIL - A REALIDADE DO FEDERALISMO COMPETITIVO E A BUSCA DA COOPERAÇÃO E DO EQUILÍBRIO - Fabiana Azevedo da Cunha.pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/MONOGRAFIA FEDERALISMO/Gilberto Bercovivi/O artigo 23 da CF88 e a estruturação do federalismo cooperativo no Brasil - MIRANDA CARVALHO CAGNONE.pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/DIREITO TRIBUTÁRIO 2 - Valcir Gassen/Exclusão do ICMS da base de cálculo do PIS e da COFINS/Petição Inicial ADC 18.pdf	0	
/c/Users/mauri/OneDrive/Documentos/06 - Estudos, concursos e leitura/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/DIREITO TRIBUTÁRIO 2 - Valcir Gassen/Exclusão do ICMS da base de cálculo do PIS e da COFINS/VALADÃO, Alexsander Roberto Alves - O mínimo existencial e as espécies tributárias.pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO ELEITORAL/(10) Aula de 24.11.2020/SILVEIRA, Hélio; ANDRADE, Marcelo - Remoção conteúdo ilícito na internet - o uso de HASH.pdf.pdf	0	
/c/Users/mauri/OneDrive/Documentos/06 - Estudos, concursos e leitura/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/MONOGRAFIA FEDERALISMO/Prioridades de leitura/Lidos/ICMS nas vendas pela Internet e a nova faceta da guerra fiscal entre os estados - BERNARDO CARVALHO FONSECA.pdf	0	
/c/Users/mauri/OneDrive/Documentos/06 - Estudos, concursos e leitura/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/DIREITO TRIBUTÁRIO 2 - Valcir Gassen/Exclusão do ICMS da base de cálculo do PIS e da COFINS/VIOL, Andréa Lemgruber - A finalidade da tributação e sua difusão na sociedade.pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/MONOGRAFIA FEDERALISMO/Gilberto Bercovivi/O fderalsimo como instrumento de consolidação da democracia - PLÍNIO RÉGIS BAIMA DE ALMEIDA.pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/DIREITO TRIBUTÁRIO 2 - Valcir Gassen/Exclusão do ICMS da base de cálculo do PIS e da COFINS/Revista Refjur – Referência Jurídica.pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO ELEITORAL/(2) Aula de 01.09.2020/Artigos sugeridos Abner Youssif/CASTILHOS, Ângelo Soares - O procedimento de consulta ao tribunal superior eleitoral - o NCPC e a segurança jurídica.pdf	0	
/c/Users/mauri/OneDrive/Documentos/06 - Estudos, concursos e leitura/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/MONOGRAFIA FEDERALISMO/Prioridades de leitura/Lidos/Quem pode mais paga mais - Tributação sobre o consumo - RAFAEL SANTOS DE BARROS E SILVA.pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/DIREITO TRIBUTÁRIO 2 - Valcir Gassen/Exclusão do ICMS da base de cálculo do PIS e da COFINS/SILVA, Daniel Cavalcante - A finalidade extrafiscal do tributo e as políticas públicas no Brasil.pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/MONOGRAFIA FEDERALISMO/Gilberto Bercovivi/O federalismo no Brasil e os limites da competência legislativa e administrativa - SAL - GILBERTO BERCOVICI.pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO ELEITORAL/(2) Aula de 01.09.2020/Artigos sugeridos Abner Youssif/SANTANO, Ana Cláudia - Entre a (in)segurança jurídica, os direitos fundamentais políticos e o ativismo judicial.pdf	0	
/c/Users/mauri/OneDrive/Documentos/06 - Estudos, concursos e leitura/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/MONOGRAFIA FEDERALISMO/Prioridades de leitura/Lidos/Reflexos políticos da derrocada do federalismo fiscal - ANDRÉ ANTÔNIO A MEDEIROS.pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/DIREITO TRIBUTÁRIO 2 - Valcir Gassen/Exclusão do ICMS da base de cálculo do PIS e da COFINS/SILVA, Juremir Machado da - Uma breve sociologia do imposto.pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/MONOGRAFIA FEDERALISMO/Gilberto Bercovivi/Resenha - Constituição Econômica e Desenvolvimento - GILBERTO BERCOVICI.pdf	0	
/c/Users/mauri/OneDrive/Documentos/06 - Estudos, concursos e leitura/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/MONOGRAFIA FEDERALISMO/Questão bancária/Bancos Oficiais no Brasil - YTTRIO NETTO.pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/DIREITO TRIBUTÁRIO 2 - Valcir Gassen/Exclusão do ICMS da base de cálculo do PIS e da COFINS/VALADÃO, Alexsander Roberto Alves - O mínimo existencial e as espécies tributárias.pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/MONOGRAFIA FEDERALISMO/Gilberto Bercovivi/Separação de Poderes no Estado Federal NOrte Americano - GILBERTO BERCOVICI.pdf	0	
/c/Users/mauri/OneDrive/Documentos/06 - Estudos, concursos e leitura/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/MONOGRAFIA FEDERALISMO/Questão bancária/Lidos/IMPACTO DAS RELAÇÕES BC x BE NO ARRANJO FEDERATIVO PÓS 94 - CASO BANESPA - Christopher Garman .pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/DIREITO TRIBUTÁRIO 2 - Valcir Gassen/Exclusão do ICMS da base de cálculo do PIS e da COFINS/VIOL, Andréa Lemgruber - A finalidade da tributação e sua difusão na sociedade.pdf	0	
/c/Users/mauri/OneDrive/Documentos/05 - Jurídico e trabalho/TSE/ONE DRIVE/Documentos/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/MONOGRAFIA FEDERALISMO/Monografia/Prioridades de leitura/Lidos/Revista de Direito Financeiro e Econômico do Senado - FEV2013.pdf	0	
/c/Users/mauri/OneDrive/Documentos/06 - Estudos, concursos e leitura/TESE/Disciplinas (créditos)/FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL/TEXTOS/CORNELL_Drucilla_Law_and_revolution_in_South_Africa(desbloqueado-Smallpdf).pdf	32	F6302.indb i 1/27/14 11:26:04 AM
/c/Users/mauri/OneDrive/Documentos/06 - Estudos, concursos e leitura/TESE/Bibliografia de apoio/HABERMAS, Jürgen - A inclusão do outro.pdf	299	Humanística 1. Introdução à vida intelectual, ). B. Libanio 2. A norma lingiística, Marcos Bagno [org.) 3. Ainclusão do outro: estudos de teoria política, Júrgen Habermas Jiúrgen Habermas À INCLUSÃO DO OUTRO estudos de teoria política Tradução: George Sperber Paulo Astor Soethe [UFPR]
/c/Users/mauri/OneDrive/Documentos/06 - Estudos, concursos e leitura/TESE/Disciplinas (créditos)/TÓPICOS EM DIREITO TRIBUTÁRIO/MONOGRAFIA FEDERALISMO/Questão bancária/Lidos/O ajuste fiscal efetivado no decorrer do Plano real e suas repercussões na autonomia federativa - FLÁVIO JOSÉ TONELLI VAZ.pdf	0	
